ug,gr,gi,gz,petroRad_i,petroR50_i,deVAB_i
1.961586,0.8828068,1.300537,1.583618,4.310171,2.047699,0.5618077
1.519245,0.8482056,1.279278,1.570173,3.524951,1.536766,0.6567304
1.17363,0.5126991,0.8017101,0.9428291,6.423717,3.130043,0.6594718
1.13508,1.69574,2.414192,2.905798,3.124812,1.328658,0.6721725
2.098066,1.052185,1.479668,1.866396,4.213187,1.793125,0.6750167
1.345171,0.7402534,1.141109,1.438438,5.246597,2.356275,0.8082352
1.966047,0.9112778,1.314875,1.654752,6.029553,2.562167,0.8839188
1.366892,0.6893864,1.075516,1.32695,4.493394,2.236601,0.5363069
1.314533,0.5724506,0.9165916,1.133852,7.328665,3.494563,0.6103047
1.070662,0.3588963,0.6228828,0.566,5.769434,2.91853,0.9390783
1.157906,0.622427,0.9710121,1.191605,10.31425,4.387348,0.8107324
0.4213696,0.4877968,0.9471569,1.006441,2.055233,1.065215,0.6389108
1.218243,0.5327702,0.937933,1.039555,6.275139,3.209556,0.6561286
1.045063,0.372612,0.6587334,0.7976799,6.991265,3.174735,0.267727
1.266127,1.263096,1.829538,2.166891,3.038811,1.352294,0.5641557
1.247801,0.140316,0.2437592,0.3289604,6.719062,3.053646,0.8890784
1.891851,1.111816,1.572493,1.879633,3.724904,1.591394,0.6537672
0.9410477,0.2735538,0.3891964,0.4527645,5.875281,2.650191,0.7076364
1.339199,0.7199173,1.110828,1.376894,5.911449,2.633409,0.416271
1.601267,1.131926,1.600164,2.039354,5.443309,2.53509,0.6633625
1.982557,0.9241982,1.336281,1.661877,4.089135,1.718049,0.7537485
1.175707,0.7676735,1.192871,1.437233,3.878632,1.675897,0.6259642
1.109798,0.6161442,0.966032,1.176735,5.613995,2.780137,0.890466
1.594767,0.6667557,1.023909,1.224783,9.693437,4.247451,0.4255567
1.137106,1.082546,1.55261,1.928099,2.471551,1.13775,0.6870442
1.904907,0.9462395,1.342121,1.733765,3.19469,1.459288,0.3343221
1.632915,0.8563709,1.244699,1.600332,3.299915,1.512394,0.9002925
1.25186,0.4121132,0.667387,0.8268986,5.606506,2.784877,0.5688664
1.481024,0.8575306,1.256449,1.507421,6.958926,3.581413,0.6297303
2.110807,1.204222,1.675877,1.981419,5.009525,2.104152,0.907162
1.28483,0.5564899,0.900631,1.116024,6.283875,2.959981,0.4725654
2.116949,1.785826,2.652342,3.033455,5.025295,2.677902,0.6485449
1.368202,0.7014828,1.037743,1.328463,6.952335,3.01887,0.6184809
1.23184,0.7250538,1.114134,1.418186,5.744433,2.541459,0.6473588
0.761179,1.156199,1.71563,2.137257,3.436335,1.501488,0.3180693
1.849119,1.822941,2.542912,3.066179,4.291703,1.776986,0.5176662
0.847744,1.870928,2.766592,3.152319,2.038846,0.9846258,0.3137628
0.6221027,1.650581,2.722181,3.374735,4.941365,2.05379,0.5593353
1.711342,1.705723,2.598856,3.058107,5.095948,1.570771,0.52084
1.889004,1.739046,2.661942,3.021172,2.066618,1.009598,0.5003474
1.18442,1.791264,2.637184,3.049078,1.928862,0.9998178,0.5005306
0.5443897,0.9475288,2.249111,2.447123,2.206038,0.9989343,0.6566128
3.441298,1.483988,2.450039,2.960079,3.516249,1.357899,0.7507815
2.936047,1.774988,2.673729,3.197542,2.61027,1.180719,0.6127981
1.580877,2.11665,3.168509,3.534937,2.684566,1.207869,0.706943
1.699966,0.8379936,1.530365,1.767454,2.683905,1.183811,0.6658886
0.3705769,1.573406,2.844109,3.29129,4.162945,1.509952,0.7979939
-0.08104324,1.676361,2.904314,3.543898,1.851668,1.023464,0.6683732
3.154327,1.461639,2.646156,3.047667,3.180131,1.328197,0.7736673
1.176666,1.712723,2.592453,2.997164,1.792363,0.9971334,0.9997492
3.374239,1.534906,2.519171,2.938187,2.549357,1.144468,0.9997907
1.6485,1.779337,2.563442,2.862242,2.513598,1.250625,0.5749978
2.831881,1.712532,2.682047,2.999014,1.893793,0.904454,0.8045221
2.953705,1.827194,2.837708,3.216549,2.553208,1.129438,0.9353907
1.152229,0.6565742,1.020188,1.30179,7.283228,3.047706,0.8469741
1.848473,0.9180202,1.302101,1.583307,3.438056,1.480602,0.7595954
1.80254,0.8384838,1.216949,1.529358,6.113612,2.709227,0.8558165
1.74612,1.804159,2.517511,2.896097,5.451597,2.022204,0.702233
1.708038,1.403233,2.271074,2.751612,2.681347,1.194144,0.7009754
1.135738,1.513517,2.73683,3.148018,1.976438,1.032913,0.6636146
1.817911,0.9617348,1.372482,1.717096,2.917729,1.344555,0.7826383
1.819826,1.563984,2.361515,2.692789,2.412616,1.331303,0.4424067
0.9302635,1.862061,2.574974,3.087631,7.101681,3.034581,0.9487731
0.885561,0.9862328,1.33902,1.834459,1.746401,0.8641683,0.4878975
3.253923,1.509729,2.355356,2.710325,2.690852,1.177587,0.7263999
1.070194,1.546059,2.588684,3.049997,3.119951,1.267942,0.776109
0.8476963,1.742346,2.955433,3.417253,2.187987,1.135507,0.6162246
5.254858,1.628265,2.554058,3.158623,1.865942,1.00672,0.7950389
2.637634,1.729849,2.720318,3.188841,2.776549,1.334992,0.6554635
2.377867,1.70549,2.657351,3.043171,3.794734,1.555801,0.7420543
1.6677,1.548498,2.668999,3.274038,3.227033,1.237478,0.5499904
1.28738,0.6861572,1.081974,1.449078,4.835866,2.436532,0.1815761
1.729212,0.7779236,1.132007,1.40625,3.915893,1.750582,0.6532056
3.977289,1.645439,2.470407,3.00034,2.478906,1.197686,0.6879377
3.051432,1.537315,2.593958,3.109619,3.284055,1.338245,0.6387473
1.670341,1.561779,2.132586,2.514294,5.282326,2.122522,0.9170312
3.609138,1.766571,2.354485,2.708628,6.456983,2.621948,0.7929279
3.630402,1.670395,2.25495,2.558947,3.036913,1.40093,0.855123
1.582947,1.024097,1.457062,1.744825,8.510921,3.748996,0.9666612
2.238218,1.672321,2.312626,2.648399,3.084167,1.325777,0.7028716
1.885845,1.198431,1.668894,2.001554,5.541567,2.293227,0.5676407
1.68965,1.369368,1.937168,2.308687,5.120544,2.113003,0.5945971
1.685326,0.8690166,1.299416,1.594299,4.4043,2.040247,0.2371314
1.771021,0.7830143,1.15736,1.444864,2.689188,1.239741,0.4853665
1.253025,0.4326038,0.7112331,0.8828773,12.17549,4.695663,0.1194756
1.807446,0.8718863,1.315931,1.641025,6.653148,2.674874,0.4030098
1.706795,0.7714615,1.152384,1.432515,3.185407,1.392047,0.3408719
2.443077,1.619476,2.710629,3.069078,5.073664,1.140801,0.8501348
1.009607,2.250734,3.305546,3.519367,4.252027,1.580209,0.7678847
1.833883,1.844751,2.659273,3.068232,6.203515,1.873138,0.269167
1.748018,1.268343,1.776917,2.086252,8.59754,4.334534,0.7064531
1.185894,0.5723381,0.957159,1.188363,4.839368,2.286358,0.4292844
1.915762,0.8671227,1.285394,1.58111,4.686879,2.074139,0.181706
2.735935,1.444864,2.029661,2.406998,4.257421,1.860792,0.5749272
1.188225,1.618031,2.663937,3.031679,2.191076,1.251394,0.5630499
1.706453,1.568943,2.082115,2.404564,4.758346,2.288907,0.8356254
0.5077953,1.082972,1.793663,1.911167,1.780715,0.8661867,0.6628975
2.715239,1.333414,2.027254,2.387465,1.901985,0.9672092,0.2548602
0.5975494,0.5034599,1.176022,1.129131,2.046,0.9825403,0.7093402
2.808292,1.212534,2.105417,1.564901,1.730469,0.9730842,0.9806401
1.967823,1.171282,1.672003,2.022779,4.336876,1.861108,0.6321592
1.7642,1.75193,2.476698,2.798918,2.774175,1.360475,0.7194785
0.8750534,1.69717,2.383486,2.789795,2.964578,1.498171,0.5323543
0.8895931,1.095251,1.969011,2.200806,4.351971,1.665496,0.662567
1.892281,1.025253,1.518892,1.79108,2.916035,1.691111,0.5187261
1.336424,1.280516,2.442926,2.782524,2.95427,1.211536,0.3445672
-0.01107216,1.338764,2.173468,2.87804,2.999414,1.285374,0.9285281
2.325481,1.004202,1.458544,1.813911,2.858078,1.390762,0.2440458
0.3567982,1.643337,2.816013,3.22987,2.228291,1.017483,0.4543756
2.487597,1.509947,2.474546,3.07148,7.357862,1.488973,0.2840131
3.349501,1.616961,2.719366,3.239264,5.25769,1.524722,0.707722
0.6832352,1.71454,2.788961,3.284788,5.956435,2.240192,0.6007338
0.6791058,1.370588,2.667978,3.546158,2.037326,1.023988,0.2822484
1.886202,0.8618088,1.266632,1.557304,3.080968,1.400348,0.4116205
1.15102,0.4441662,0.7280693,0.9026432,5.729449,2.879979,0.6966094
1.920403,0.8847027,1.310844,1.614543,2.90893,1.339812,0.5030116
1.3939,0.7337532,1.131977,1.411915,6.726072,3.261158,0.5503112
1.919044,0.8470783,1.240459,1.538616,3.850012,1.599659,0.6759831
2.356197,1.495205,2.326387,2.736881,2.128446,1.205624,0.890551
1.287781,0.6046286,0.9637413,1.185988,9.359741,4.414767,0.9625378
1.478518,0.9507046,1.389074,1.726301,2.983101,1.422245,0.7518988
2.125498,1.091089,1.542307,1.882863,7.223304,3.140442,0.7115949
1.12735,0.3357449,0.6181335,0.6980038,4.840961,2.322002,0.6634611
2.431278,1.104221,1.560007,1.89661,2.528969,1.160983,0.7546156
1.619478,0.8239059,1.230816,1.52239,3.332965,1.581955,0.4077696
0.7970371,1.436377,2.27426,2.849152,3.414719,1.505862,0.5630702
2.12359,1.117699,1.558025,1.853729,2.553121,1.16603,0.5526542
1.339233,0.6914387,1.042282,1.243547,3.617094,1.589564,0.9729534
1.444916,0.7591991,1.169241,1.446259,4.104482,1.89433,0.6327187
1.93602,1.037169,1.497423,1.846159,4.259572,1.799445,0.4966271
1.918713,1.073072,1.514191,1.867678,3.227255,1.477317,0.6209802
1.655804,1.667269,2.482546,2.938517,2.702439,1.463554,0.9440914
0.8000412,1.30715,2.228374,2.777786,3.662154,1.755249,0.5570176
1.085817,2.324104,3.407553,4.041513,2.331284,1.172732,0.4153138
1.605211,1.752714,2.845613,3.485716,3.530046,1.50842,0.8849753
0.8943043,1.369949,2.229752,2.704823,2.807982,1.4201,0.5705495
2.427973,1.49148,2.547583,2.856768,2.36327,1.058572,0.5547462
1.864454,1.78013,2.431654,2.814896,5.073059,2.225294,0.7682182
1.16131,1.043268,1.781193,2.163599,4.192796,1.967052,0.5317562
3.106632,1.559011,2.814688,3.328352,4.039437,1.313077,0.3531204
1.482656,1.689442,2.59977,3.15955,3.833453,1.724798,0.8523714
3.040039,1.731703,2.983511,3.39599,2.948922,1.415748,0.7500646
1.869184,0.9440022,1.338728,1.678205,5.983643,2.489084,0.7958136
1.68442,0.921917,1.400843,1.717548,2.607656,1.218788,0.4269029
1.350054,0.6946754,1.123556,1.372854,4.13095,1.85567,0.4860314
0.4601879,1.047045,1.898626,2.472584,5.810131,1.322821,0.7964267
1.983912,0.9889126,1.387451,1.735352,2.792957,1.333324,0.8277227
1.782932,1.198658,1.665777,2.024576,5.243901,2.205749,0.7466299
0.964262,0.7530155,1.144876,1.414934,3.729316,1.575456,0.7954614
1.136482,0.467474,0.7421551,0.8883743,8.677259,3.712663,0.8993307
1.804907,0.7962952,1.206133,1.487141,2.498135,1.1688,0.4298137
1.508934,0.7273693,1.077641,1.284271,4.427835,2.049884,0.776061
1.78257,0.8278093,1.217387,1.487912,6.12122,2.647758,0.9245614
0.8786392,0.2807159,0.4906425,0.5701885,6.728608,2.866283,0.4662869
2.802507,1.757584,2.587591,2.92552,3.894297,1.359116,0.4630921
1.683912,1.686193,2.562624,2.977112,1.751979,0.8623618,0.7102247
0.6703053,0.7148571,1.041712,1.315388,2.620071,1.216165,0.6835213
1.210381,0.5086946,0.8250494,0.9902096,13.05056,6.420589,0.5392511
1.348444,0.9956608,1.566195,1.76816,4.973465,2.189119,0.6651818
4.188475,1.704189,2.55689,3.018503,4.010051,1.501738,0.4351191
2.014353,0.8637466,1.286884,1.582273,2.341021,1.10542,0.8187613
1.719181,0.962677,1.418568,1.783394,5.067323,2.086308,0.3951719
1.905527,0.9768772,1.417238,1.731474,4.004581,1.685752,0.6647102
1.413027,0.8544979,1.309498,1.604322,3.411906,1.618531,0.5397872
1.206987,0.8843155,1.404066,1.72842,4.196707,1.922858,0.3504324
2.567722,1.572882,2.198566,2.635719,3.103121,1.330717,0.6312794
2.550095,1.803118,2.613609,2.983978,2.284116,1.050254,0.8786317
0.6634159,1.387503,1.979961,2.110088,2.058851,0.9340403,0.5881554
4.057053,1.544603,2.357111,2.630087,2.375991,1.126618,0.8469232
2.283672,1.27807,1.731535,2.044903,4.452336,1.91882,0.8154376
1.110926,0.8138905,1.248428,1.513035,4.264707,2.074387,0.6337311
1.927303,1.009459,1.433275,1.78093,4.030623,1.723904,0.8426861
2.648956,0.9544849,2.166523,2.409042,4.38572,1.939489,0.4718423
1.481647,1.904903,2.968454,3.234478,10.07817,1.952508,0.779416
0.6899204,1.79924,2.948978,3.296272,2.265221,1.032261,0.7620111
0.1824455,2.477797,3.6231,4.532597,1.950547,0.8726375,0.2093807
0.09887314,1.67519,2.529812,3.301817,3.202083,1.372823,0.2073673
1.580551,2.182503,3.180595,3.595688,2.776265,1.206101,0.6426439
0.9227753,1.678505,2.551268,3.028372,2.364231,1.110918,0.7675022
2.374294,1.502134,2.622095,3.439953,1.643156,0.7625353,0.9996896
0.2328987,2.013338,3.071785,3.676121,3.157897,1.280367,0.8345204
0.8010006,1.030756,1.751137,2.048918,2.549639,1.200481,0.889878
1.666853,1.77339,2.630468,3.055105,1.837461,0.8737041,0.7569091
1.897993,0.8661194,2.168728,2.593683,1.554304,0.7518589,0.5984052
0.5849457,0.8621426,1.619234,1.934214,4.099616,1.358624,0.6095595
4.319616,1.732977,2.432457,2.74547,3.547397,1.588129,0.4805327
0.4529362,1.773466,2.443562,2.963718,1.793157,0.8738379,0.05
0.4866238,1.53467,2.184484,2.635693,1.779736,1.075678,0.6556301
2.141754,1.68453,2.538111,3.037571,3.35962,1.318844,0.9873115
0.9826469,1.383396,2.613543,3.529434,2.114513,0.9414605,0.643702
2.603725,1.51605,2.540514,2.873308,2.606761,1.124473,0.7575662
2.134804,1.583426,2.549866,2.774286,7.358653,1.301564,0.6436076
1.929668,1.017818,1.45451,1.80302,4.760447,1.997762,0.9969975
3.903366,1.999517,2.647602,2.921064,3.705426,1.609885,0.7839054
2.658125,1.438162,2.243303,2.734728,2.12548,1.340776,0.7080872
1.751614,1.014025,1.446728,1.795876,4.493226,1.845819,0.8390395
-0.9284611,2.154335,3.218052,3.803396,1.893945,1.054235,0.7428399
0.01651001,1.462164,2.156553,2.48233,3.452465,1.448909,0.5862643
3.402571,1.577221,2.187994,2.489836,1.651375,0.8297471,0.6348524
1.626657,1.8561,2.453705,2.859776,5.090462,1.340958,0.3556817
1.19628,1.805513,2.523289,2.747547,3.024385,1.306264,0.8299917
4.357655,1.557354,2.155981,2.655266,1.61885,0.8042243,0.4200491
4.043058,1.768732,2.455914,2.810139,3.916903,1.608364,0.7268941
2.803598,1.984589,2.66028,2.972658,7.988115,1.918806,0.7764409
2.185003,1.525274,2.37945,2.974705,2.626103,0.8179652,0.1571225
2.511179,1.816996,2.599129,2.76874,1.98909,0.9255602,0.7232623
5.671686,1.795,2.35236,2.671606,3.643119,1.670547,0.837262
3.524715,1.562412,2.360868,2.863972,1.643884,0.8058919,0.7867106
2.336441,1.744036,2.892864,3.354527,2.350644,1.11275,0.7028803
2.528629,1.95944,2.992987,3.718781,5.967686,1.959081,0.4356645
4.420084,1.152737,2.20713,2.671518,3.788775,1.620194,0.4743628
1.668249,1.392324,2.175629,3.150179,2.20927,1.057204,0.3130715
1.905924,0.9555073,1.378857,1.684315,3.380857,1.534558,0.7126183
1.334045,1.7845,2.479294,2.810314,2.841915,1.567069,0.6374976
1.196997,1.619604,2.40069,2.727047,2.611427,1.228521,0.4747012
0.8049545,0.4848232,0.8551598,0.9130535,1.893849,0.9061432,0.2648146
1.260277,0.5416927,0.8930111,1.101953,6.471841,3.222244,0.8395584
0.9239407,0.420002,0.7858715,0.9100418,4.043721,1.95099,0.7437237
1.504408,2.092848,3.296883,3.933836,2.866646,1.145252,0.6470987
0.4022331,1.736649,2.817616,3.176805,1.788791,0.9236735,0.7320964
4.402811,1.325878,2.168573,3.209623,3.398733,1.607829,0.166095
1.066938,1.04504,1.933977,2.257595,4.730166,1.849211,0.7282073
1.53771,1.684828,2.734682,3.274061,1.60378,0.832751,0.2305633
1.693611,0.8012199,1.220299,1.490217,5.676739,2.667677,0.587696
2.087929,1.866341,2.801958,3.246605,2.976484,1.243528,0.5786641
2.059301,1.076958,1.543982,1.90968,5.889172,2.498564,0.8335227
0.4584236,1.820528,2.860905,3.29237,4.160539,1.758329,0.7162645
0.3012085,2.001486,3.226788,3.899986,2.681599,1.30476,0.8445939
-0.2641144,2.987066,4.073925,4.335287,2.16304,0.9911294,0.2827263
0.8601131,1.857712,2.657681,3.040901,2.489351,1.123339,0.2484223
1.81743,0.9743862,1.433485,1.802202,4.170975,1.768324,0.5999107
1.024445,0.3750267,0.6293373,0.806448,5.397489,2.550917,0.7650165
0.09174538,3.093071,3.886833,4.695957,1.504656,0.7104872,0.4679376
0.7521992,1.035866,2.127905,2.681467,1.935351,0.9451012,0.3072573
2.178089,1.895691,2.880867,3.486778,5.261335,1.501078,0.8182628
3.906864,1.551472,2.527979,3.050953,1.946092,0.8729596,0.768895
2.098564,1.108076,1.952698,2.746811,68.29814,1.630848,0.8229013
1.766275,1.804104,2.444784,2.800615,4.969334,1.960955,0.8332887
-0.04457092,3.000772,4.016357,4.554703,9.999194,1.875811,0.6333585
0.1231346,1.83536,2.80162,3.256372,2.31748,1.101833,0.5153062
0.4341698,1.420544,2.056898,2.821741,1.698249,0.890403,0.05
0.8849182,1.734818,2.76918,2.94253,4.013343,1.730832,0.6296324
0.962698,1.794132,2.451567,2.661959,2.524018,1.032326,0.799933
1.385063,1.780296,3.01726,3.614052,3.842547,1.696924,0.2820657
1.86878,1.455908,2.474579,2.881584,2.546902,1.13374,0.8670347
1.237001,1.65379,2.425093,2.913157,2.03969,0.8681011,0.8106423
3.78677,1.744347,2.711905,3.275434,1.620954,0.796786,0.3024291
3.17951,2.006369,2.957197,3.354101,2.39682,1.111823,0.6729868
2.736866,2.037695,3.293976,3.729597,2.818653,1.299725,0.7499743
1.93668,1.677755,2.693197,3.476221,2.466804,1.200382,0.5469803
1.196558,1.131212,1.906897,2.042688,2.559569,1.060148,0.9997602
1.610567,1.582289,2.503241,2.975332,2.314835,1.091954,0.9999183
1.345768,0.4863281,0.7088337,0.4118347,11.83223,4.739334,0.1500341
3.072226,2.141361,3.290873,3.777615,3.182303,1.176578,0.7654124
0.8939724,1.491104,2.749668,3.268467,2.192271,1.049999,0.4670841
-0.705368,1.998682,3.050095,3.91173,11.30562,1.659474,0.9999339
1.593155,1.693939,2.520191,3.302402,14.10599,1.500712,0.4291196
-0.5234985,1.902279,2.893778,3.697037,1.922638,0.8269691,0.5038078
0.830061,1.831331,2.680311,2.972765,1.792499,0.9349115,0.5420089
3.518276,1.787468,2.618271,2.83674,1.713553,0.9366069,0.4347767
1.362717,1.490366,2.451681,2.938759,2.443379,1.231016,0.743045
0.3445415,1.800259,2.865135,3.324207,3.465245,1.374847,0.6642564
1.176418,0.6107101,1.023314,1.246161,3.050304,1.429074,0.7038941
2.011229,1.999317,2.825983,3.259745,3.096233,1.014424,0.8192407
0.5151711,0.7734871,1.281185,1.524738,2.662972,1.188912,0.6598784
2.16934,1.501747,2.149939,2.85511,1.950446,1.083502,0.2999988
3.280758,1.821873,3.051195,3.394846,2.855642,1.223086,0.6540066
-0.3228207,1.753016,2.855797,3.630322,3.45852,1.433407,0.6774067
1.787363,1.563681,2.463999,3.004679,2.542884,1.234474,0.3828494
0.1400204,1.38835,2.464441,2.640764,2.518745,0.9672642,0.8529837
-0.2085094,1.402657,2.378479,2.787382,2.193791,1.010426,0.6498613
0.5138359,1.285124,2.023043,2.3764,3.086208,1.319607,0.6994545
1.463404,0.8573341,1.293461,1.577567,6.517539,2.874197,0.7952438
1.669314,0.7998486,1.199353,1.502852,22.5367,8.964524,0.3279769
0.2731781,1.438011,2.553913,2.824839,6.792913,1.3584,0.68435
0.5595818,1.554018,2.472715,2.879316,1.815441,0.9580026,0.1605476
1.374409,1.888582,2.568563,2.974714,3.339532,1.456863,0.825708
0.4977264,1.934193,2.479534,2.991083,3.648426,1.544106,0.8045595
2.319496,1.87196,2.685802,3.093496,4.01609,1.798946,0.8385946
0.9994755,1.60681,2.217226,2.689447,3.093438,1.373996,0.7670852
2.240679,1.342407,2.274857,2.528803,5.110939,1.542539,0.6177567
0.7815571,1.828541,2.164097,2.922058,2.852495,1.180727,0.1816648
1.199043,0.5312481,0.8618793,1.128281,6.514962,3.043067,0.3238125
1.987789,1.580694,2.203724,2.597891,3.475234,1.494746,0.849054
1.863155,1.104309,1.588758,1.899654,4.75109,2.0699,0.7648061
2.147701,1.275299,1.783632,2.125275,4.507478,1.989144,0.9390945
1.526691,0.9851398,1.468578,1.792349,3.517486,1.545836,0.791459
2.531975,1.7167,2.541155,2.953213,7.276647,1.39281,0.7684903
2.352306,1.07019,1.513273,1.9095,4.07689,1.81447,0.6883935
1.695974,0.9316597,1.41511,1.823821,9.153178,3.848351,0.2102034
3.877249,1.746019,2.951757,3.183048,4.62826,1.897256,0.7718266
0.5512085,0.5892143,1.8013,2.521008,4.344112,1.399126,0.6776944
-1.11445,1.891865,2.360022,3.645302,1.931258,1.202003,0.3728742
1.445318,0.732132,1.725086,2.056168,2.321728,1.144712,0.6629478
0.7256699,1.752296,2.838207,3.244568,3.224383,1.515998,0.7560552
4.559225,1.735701,2.77787,3.332973,4.984845,2.609856,0.9711482
2.408567,1.765368,2.880936,3.299465,3.359872,1.410586,0.8287671
1.423784,0.7376175,1.147964,1.499718,9.235247,3.972445,0.1999995
2.09511,1.43627,1.95232,2.305191,9.706805,3.589331,0.7899044
3.072128,1.991898,3.03833,3.477499,1.959017,1.02522,0.7400743
0.7569447,1.058535,1.778214,2.231867,3.159986,1.455817,0.3319776
0.3179131,1.408436,2.419394,2.999718,2.6726,1.319466,0.8775761
3.400059,1.146154,2.428934,3.20738,4.435048,0.9228863,0.1999767
-1.087643,1.692247,2.765255,3.823296,1.917009,0.8178716,0.4961997
1.775618,0.9149284,1.348728,1.689604,3.49305,1.539678,0.2613276
-1.594486,2.25901,3.239859,4.091368,2.497646,1.416044,0.8480636
2.160599,1.829416,2.870123,3.226227,2.07204,1.034165,0.6251977
-0.2952557,0.5263176,0.8467064,-0.1957092,1.313442,0.5384957,0.1250356
2.862078,1.833004,2.75695,3.297039,2.860952,1.485904,0.5263791
0.7125454,1.70092,2.596354,3.05813,2.724278,1.272453,0.6533792
1.512561,0.6870804,1.062358,1.341171,7.665333,3.239711,0.6638353
3.396582,1.492826,2.075651,2.369106,4.803766,1.817256,0.8559307
2.935316,1.146357,1.974741,2.699005,3.335368,1.035989,0.3816579
4.432383,1.730816,2.499689,2.963253,3.542444,1.55417,0.5836334
2.113377,2.200693,3.482338,3.930603,3.763615,1.246114,0.8398981
1.000854,1.469494,2.567041,3.282566,2.707917,1.230745,0.2807727
1.217842,0.7153358,1.09939,1.379683,5.177073,2.532999,0.6817752
1.523211,0.7579575,1.160717,1.42065,4.854567,2.21777,0.4909635
1.206648,0.6694221,1.093237,1.274492,4.141861,1.806458,0.6524234
1.796495,0.8331585,1.200417,1.48786,2.430256,1.144245,0.3832684
2.560303,1.68125,2.676151,3.236658,2.837427,1.253558,0.6742991
1.25474,1.389978,1.951866,2.666122,4.256301,1.268153,0.05
0.7039909,0.925621,2.057276,2.880138,1.462623,0.7643586,0.3810398
